session_id,account_id,ip_address,device_fingerprint,login_time,mfa_changed,geo_location,login_success,failed_attempts_prior
SESS-001288,ACCT-00140,47.21.117.185,DEV-3130,2026-03-05T05:10:00,False,Chicago,True,0
SESS-001289,ACCT-00064,9.47.166.144,DEV-7574,2026-03-04T22:24:00,False,Denver,True,0
SESS-001290,ACCT-00152,34.241.247.41,DEV-9509,2026-03-05T04:35:00,False,Atlanta,True,0
SESS-001291,ACCT-00180,207.158.185.205,DEV-NEW-63568,2026-03-04T11:22:00,False,Moscow,True,4
SESS-001292,ACCT-00122,101.158.153.30,DEV-7997,2026-03-05T01:42:00,False,New York,True,0
SESS-001293,ACCT-00050,143.3.241.2,DEV-1317,2026-03-05T00:29:00,False,Seattle,True,0
SESS-001294,ACCT-00180,125.159.173.176,DEV-NEW-20392,2026-03-04T23:59:00,False,Moscow,True,5
SESS-001295,ACCT-00175,168.1.42.186,DEV-9013,2026-03-05T06:00:00,False,Seattle,True,1
SESS-001296,ACCT-00094,102.141.255.159,DEV-3252,2026-03-04T08:16:00,False,Los Angeles,True,0
SESS-001297,ACCT-00069,224.238.163.167,DEV-1293,2026-03-04T10:29:00,False,Los Angeles,True,1
SESS-001298,ACCT-00044,147.229.129.71,DEV-3798,2026-03-05T05:13:00,False,New York,True,0
SESS-001299,ACCT-00185,137.174.149.189,DEV-9894,2026-03-04T22:25:00,False,Houston,True,0
SESS-001300,ACCT-00004,130.252.72.231,DEV-4897,2026-03-04T18:42:00,False,Boston,True,0
SESS-001301,ACCT-00102,3.218.25.204,DEV-2440,2026-03-05T03:59:00,False,Miami,True,1
SESS-001302,ACCT-00115,59.68.205.125,DEV-2236,2026-03-04T11:14:00,False,Miami,True,1
SESS-001303,ACCT-00129,163.235.3.25,DEV-6979,2026-03-05T03:11:00,False,New York,True,0
SESS-001304,ACCT-00145,252.247.67.8,DEV-3115,2026-03-05T02:47:00,False,Seattle,True,0
SESS-001305,ACCT-00147,218.79.180.33,DEV-4903,2026-03-04T10:04:00,False,Houston,True,0
SESS-001306,ACCT-00145,213.137.101.194,DEV-8808,2026-03-04T06:07:00,False,Dallas,True,1
SESS-001307,ACCT-00130,88.190.165.208,DEV-3046,2026-03-04T09:31:00,False,Los Angeles,True,1
SESS-001308,ACCT-00055,114.42.144.154,DEV-3701,2026-03-05T04:02:00,False,New York,True,1
SESS-001309,ACCT-00086,78.56.158.235,DEV-4006,2026-03-04T21:41:00,False,Miami,True,1
SESS-001310,ACCT-00061,99.66.177.154,DEV-2306,2026-03-04T11:24:00,False,Boston,True,0
SESS-001311,ACCT-00178,168.240.230.61,DEV-NEW-94641,2026-03-04T16:15:00,False,Shenzhen,True,10
SESS-001312,ACCT-00123,77.97.156.51,DEV-6613,2026-03-04T14:48:00,False,Miami,True,1
SESS-001313,ACCT-00133,250.192.185.122,DEV-2807,2026-03-05T02:36:00,False,Seattle,True,1
SESS-001314,ACCT-00193,58.22.80.158,DEV-1768,2026-03-04T16:29:00,False,Houston,True,1
SESS-001315,ACCT-00137,76.64.150.121,DEV-7860,2026-03-05T03:52:00,False,New York,True,0
SESS-001316,ACCT-00185,3.33.214.179,DEV-NEW-56443,2026-03-04T15:47:00,True,Shenzhen,True,9
SESS-001317,ACCT-00033,104.195.70.33,DEV-6996,2026-03-04T11:43:00,False,Miami,True,0
SESS-001318,ACCT-00009,60.27.43.184,DEV-5397,2026-03-05T02:27:00,False,New York,True,0
SESS-001319,ACCT-00174,62.55.58.193,DEV-8538,2026-03-04T21:55:00,False,Chicago,True,0
SESS-001320,ACCT-00102,67.251.168.108,DEV-1208,2026-03-04T08:14:00,False,New York,True,0
SESS-001321,ACCT-00134,205.114.111.251,DEV-6406,2026-03-05T02:50:00,False,Dallas,True,1
SESS-001322,ACCT-00115,41.124.165.158,DEV-7836,2026-03-04T11:35:00,False,Denver,True,1
SESS-001323,ACCT-00123,252.180.127.221,DEV-1325,2026-03-04T08:48:00,False,Chicago,True,0
SESS-001324,ACCT-00111,190.154.238.187,DEV-4871,2026-03-04T11:34:00,False,Denver,True,1
SESS-001325,ACCT-00003,37.8.19.181,DEV-NEW-93382,2026-03-04T12:55:00,False,Lagos,True,10
SESS-001326,ACCT-00105,80.154.74.116,DEV-NEW-75960,2026-03-05T04:00:00,True,Shenzhen,True,8
SESS-001327,ACCT-00082,183.145.90.165,DEV-5072,2026-03-04T07:47:00,False,Los Angeles,True,1
SESS-001328,ACCT-00159,186.31.221.114,DEV-6958,2026-03-04T10:54:00,False,Miami,True,0
SESS-001329,ACCT-00160,176.204.9.71,DEV-6234,2026-03-04T13:53:00,False,Houston,True,0
SESS-001330,ACCT-00177,121.113.171.117,DEV-4246,2026-03-04T23:31:00,False,Houston,True,0
SESS-001331,ACCT-00057,60.141.174.64,DEV-4411,2026-03-04T22:25:00,False,New York,True,0
SESS-001332,ACCT-00059,217.91.78.76,DEV-8793,2026-03-04T09:27:00,False,Miami,True,0
SESS-001333,ACCT-00163,49.234.80.15,DEV-4960,2026-03-04T18:46:00,False,Houston,True,1
SESS-001334,ACCT-00012,103.24.64.64,DEV-3163,2026-03-04T08:28:00,False,Seattle,True,0
SESS-001335,ACCT-00008,94.182.166.137,DEV-9169,2026-03-04T09:03:00,False,New York,True,1
SESS-001336,ACCT-00163,70.77.77.230,DEV-5901,2026-03-04T07:47:00,False,Seattle,True,1
SESS-001337,ACCT-00079,159.80.190.209,DEV-NEW-58793,2026-03-05T02:15:00,True,Lagos,True,6
SESS-001338,ACCT-00131,241.248.38.151,DEV-2493,2026-03-04T07:12:00,False,Houston,True,1
SESS-001339,ACCT-00006,187.158.130.239,DEV-2120,2026-03-04T13:37:00,False,Dallas,True,1
SESS-001340,ACCT-00029,220.160.183.128,DEV-2986,2026-03-04T22:58:00,False,Denver,True,1
SESS-001341,ACCT-00060,162.67.142.105,DEV-5030,2026-03-04T23:34:00,False,New York,True,1
SESS-001342,ACCT-00031,217.38.186.229,DEV-8087,2026-03-04T10:34:00,False,Houston,True,1
SESS-001343,ACCT-00034,118.223.37.81,DEV-NEW-15444,2026-03-04T06:01:00,True,Bucharest,True,8
SESS-001344,ACCT-00156,129.183.215.153,DEV-8297,2026-03-04T19:09:00,False,Atlanta,True,0
SESS-001345,ACCT-00079,178.216.12.234,DEV-9276,2026-03-04T13:21:00,False,New York,True,0
SESS-001346,ACCT-00028,196.213.49.218,DEV-NEW-16560,2026-03-04T15:42:00,False,Moscow,True,10
SESS-001347,ACCT-00132,26.106.19.72,DEV-7401,2026-03-05T01:01:00,False,Los Angeles,True,1
SESS-001348,ACCT-00063,105.242.180.23,DEV-9641,2026-03-04T09:53:00,False,Seattle,True,1
SESS-001349,ACCT-00153,161.18.195.86,DEV-NEW-62462,2026-03-04T17:57:00,False,Unknown,True,5
SESS-001350,ACCT-00098,9.6.245.244,DEV-3557,2026-03-04T23:53:00,False,Atlanta,True,0
SESS-001351,ACCT-00001,29.148.229.40,DEV-4164,2026-03-05T00:54:00,False,Atlanta,True,0
SESS-001352,ACCT-00091,120.114.14.246,DEV-9740,2026-03-04T06:36:00,False,Houston,True,0
SESS-001353,ACCT-00197,244.190.52.165,DEV-5182,2026-03-04T21:08:00,False,Seattle,True,1
SESS-001354,ACCT-00156,119.40.133.100,DEV-8877,2026-03-04T20:03:00,False,Miami,True,0
SESS-001355,ACCT-00112,186.213.230.96,DEV-2120,2026-03-04T23:34:00,False,Boston,True,1
SESS-001356,ACCT-00196,22.217.155.91,DEV-8063,2026-03-04T09:26:00,False,New York,True,1
SESS-001357,ACCT-00172,211.205.106.78,DEV-5078,2026-03-04T18:28:00,False,Los Angeles,True,0
SESS-001358,ACCT-00161,151.75.8.185,DEV-1530,2026-03-04T13:09:00,False,Chicago,True,1
SESS-001359,ACCT-00136,110.169.109.62,DEV-8695,2026-03-04T17:48:00,False,Atlanta,True,1
SESS-001360,ACCT-00062,26.193.253.177,DEV-NEW-83034,2026-03-04T12:49:00,True,Shenzhen,True,5
SESS-001361,ACCT-00107,141.246.78.4,DEV-2695,2026-03-04T15:39:00,False,Chicago,True,1
SESS-001362,ACCT-00171,245.148.172.83,DEV-NEW-13116,2026-03-04T18:47:00,False,Lagos,True,7
SESS-001363,ACCT-00152,255.18.106.146,DEV-9126,2026-03-04T23:18:00,False,Denver,True,1
SESS-001364,ACCT-00061,35.158.193.25,DEV-7418,2026-03-04T22:19:00,False,Houston,True,0
SESS-001365,ACCT-00052,64.112.30.8,DEV-1490,2026-03-04T15:37:00,False,Dallas,True,0
SESS-001366,ACCT-00075,158.157.115.253,DEV-1290,2026-03-04T11:22:00,False,Atlanta,True,1
SESS-001367,ACCT-00028,145.211.160.254,DEV-5447,2026-03-05T01:23:00,False,Denver,True,1
SESS-001368,ACCT-00040,178.99.183.26,DEV-9550,2026-03-04T22:56:00,False,Dallas,True,1
SESS-001369,ACCT-00041,116.167.206.15,DEV-1068,2026-03-04T11:17:00,False,Chicago,True,0
SESS-001370,ACCT-00064,230.146.19.96,DEV-NEW-60101,2026-03-04T13:39:00,False,Shenzhen,True,4
SESS-001371,ACCT-00048,95.22.134.27,DEV-9463,2026-03-05T04:30:00,False,Chicago,True,0
SESS-001372,ACCT-00087,111.22.58.218,DEV-NEW-33552,2026-03-04T19:44:00,False,Moscow,True,10
SESS-001373,ACCT-00135,125.17.195.205,DEV-4173,2026-03-04T15:24:00,False,Denver,True,0
SESS-001374,ACCT-00084,157.165.144.78,DEV-5963,2026-03-04T19:20:00,False,Chicago,True,0
SESS-001375,ACCT-00038,178.76.128.138,DEV-9916,2026-03-04T14:51:00,False,Denver,True,0
SESS-001376,ACCT-00186,61.236.39.77,DEV-NEW-58102,2026-03-04T21:45:00,True,Lagos,True,4
SESS-001377,ACCT-00029,179.78.194.174,DEV-7236,2026-03-04T07:04:00,False,Dallas,True,0
SESS-001378,ACCT-00068,196.127.209.2,DEV-7278,2026-03-05T02:37:00,False,Los Angeles,True,0
SESS-001379,ACCT-00068,224.63.52.209,DEV-3051,2026-03-04T09:09:00,False,Seattle,True,1
SESS-001380,ACCT-00169,228.155.248.105,DEV-4463,2026-03-04T10:52:00,False,Miami,True,0
SESS-001381,ACCT-00012,72.47.101.194,DEV-2142,2026-03-04T08:40:00,False,Boston,True,0
SESS-001382,ACCT-00029,163.53.159.3,DEV-6600,2026-03-05T01:11:00,False,Los Angeles,True,0
SESS-001383,ACCT-00041,114.1.158.80,DEV-8379,2026-03-04T09:57:00,False,New York,True,1
SESS-001384,ACCT-00107,203.24.197.117,DEV-NEW-23118,2026-03-04T15:22:00,False,Bucharest,True,10
SESS-001385,ACCT-00135,51.53.134.208,DEV-6794,2026-03-04T06:44:00,False,Denver,True,1
SESS-001386,ACCT-00081,118.167.241.154,DEV-5403,2026-03-04T11:12:00,False,New York,True,1
SESS-001387,ACCT-00186,55.230.135.67,DEV-9605,2026-03-04T13:35:00,False,Atlanta,True,0
SESS-001388,ACCT-00155,156.54.117.101,DEV-5733,2026-03-04T14:25:00,False,Los Angeles,True,0
SESS-001389,ACCT-00162,19.2.197.5,DEV-4672,2026-03-04T16:15:00,False,Chicago,True,1
SESS-001390,ACCT-00195,60.33.23.90,DEV-9010,2026-03-04T17:58:00,False,Denver,True,0
SESS-001391,ACCT-00023,21.13.207.165,DEV-6444,2026-03-04T07:14:00,False,Miami,True,1
SESS-001392,ACCT-00025,102.19.198.239,DEV-5728,2026-03-04T13:42:00,False,New York,True,0
SESS-001393,ACCT-00072,103.237.153.225,DEV-7202,2026-03-04T23:47:00,False,Dallas,True,1
SESS-001394,ACCT-00131,120.6.126.104,DEV-2745,2026-03-04T08:22:00,False,New York,True,0
SESS-001395,ACCT-00117,193.36.227.125,DEV-4635,2026-03-04T06:08:00,False,Atlanta,True,1
SESS-001396,ACCT-00147,51.103.18.114,DEV-9647,2026-03-05T02:19:00,False,Los Angeles,True,0
SESS-001397,ACCT-00019,181.216.26.10,DEV-5555,2026-03-05T01:35:00,False,Dallas,True,0
SESS-001398,ACCT-00044,74.150.44.242,DEV-6843,2026-03-04T15:08:00,False,Seattle,True,1
SESS-001399,ACCT-00115,60.155.208.253,DEV-6610,2026-03-04T13:55:00,False,Seattle,True,0
SESS-001400,ACCT-00059,123.13.108.187,DEV-4836,2026-03-04T09:43:00,False,Seattle,True,0
SESS-001401,ACCT-00001,80.92.196.161,DEV-7622,2026-03-04T07:53:00,False,Seattle,True,0
SESS-001402,ACCT-00185,246.244.233.61,DEV-2700,2026-03-04T09:48:00,False,Atlanta,True,0
SESS-001403,ACCT-00146,178.79.139.130,DEV-9115,2026-03-04T20:35:00,False,Chicago,True,0
SESS-001404,ACCT-00192,217.192.168.249,DEV-4991,2026-03-04T17:54:00,False,Dallas,True,0
SESS-001405,ACCT-00123,142.232.47.67,DEV-2281,2026-03-04T19:14:00,False,Houston,True,1
SESS-001406,ACCT-00148,230.246.199.113,DEV-1546,2026-03-04T10:14:00,False,Denver,True,0
SESS-001407,ACCT-00094,26.244.117.212,DEV-6233,2026-03-05T03:52:00,False,Atlanta,True,0
SESS-001408,ACCT-00031,100.69.173.7,DEV-7442,2026-03-04T10:08:00,False,Dallas,True,0
SESS-001409,ACCT-00095,78.205.106.210,DEV-9767,2026-03-04T19:25:00,False,Dallas,True,1
SESS-001410,ACCT-00004,170.167.184.125,DEV-1080,2026-03-04T16:06:00,False,Houston,True,0
SESS-001411,ACCT-00065,179.50.202.102,DEV-3472,2026-03-04T22:13:00,False,Seattle,True,1
SESS-001412,ACCT-00033,15.168.12.160,DEV-3844,2026-03-05T04:08:00,False,Denver,True,0
SESS-001413,ACCT-00002,201.56.28.22,DEV-NEW-52821,2026-03-04T08:44:00,True,Shenzhen,True,4
SESS-001414,ACCT-00150,67.129.41.36,DEV-2437,2026-03-05T01:10:00,False,Houston,True,0
SESS-001415,ACCT-00013,132.71.98.136,DEV-5963,2026-03-05T00:58:00,False,Denver,True,0
SESS-001416,ACCT-00196,219.207.244.33,DEV-4221,2026-03-05T01:08:00,False,Houston,True,0
SESS-001417,ACCT-00016,136.63.252.174,DEV-8638,2026-03-04T14:57:00,False,Houston,True,1
SESS-001418,ACCT-00093,18.70.64.253,DEV-2176,2026-03-04T20:18:00,False,Boston,True,0
SESS-001419,ACCT-00036,193.41.203.211,DEV-NEW-47673,2026-03-04T13:16:00,False,Lagos,True,4
SESS-001420,ACCT-00164,213.14.79.49,DEV-7774,2026-03-04T13:37:00,False,Miami,True,0
SESS-001421,ACCT-00177,62.216.96.82,DEV-2083,2026-03-05T02:44:00,False,Denver,True,1
SESS-001422,ACCT-00112,38.115.34.183,DEV-4737,2026-03-04T14:19:00,False,Chicago,True,1
SESS-001423,ACCT-00036,39.205.232.234,DEV-2666,2026-03-05T00:12:00,False,Chicago,True,1
SESS-001424,ACCT-00155,67.164.84.240,DEV-4055,2026-03-05T01:54:00,False,Seattle,True,0
SESS-001425,ACCT-00158,67.154.142.195,DEV-5068,2026-03-04T14:46:00,False,Denver,True,1
SESS-001426,ACCT-00130,20.158.113.57,DEV-1759,2026-03-04T09:57:00,False,Denver,True,1
SESS-001427,ACCT-00007,7.164.255.123,DEV-2395,2026-03-04T23:44:00,False,Seattle,True,1
SESS-001428,ACCT-00180,169.28.198.179,DEV-3734,2026-03-05T05:02:00,False,Atlanta,True,1
SESS-001429,ACCT-00157,148.50.77.5,DEV-NEW-44923,2026-03-04T18:09:00,False,Shenzhen,True,10
SESS-001430,ACCT-00044,227.203.202.186,DEV-1368,2026-03-04T12:05:00,False,Houston,True,0
SESS-001431,ACCT-00049,19.3.89.160,DEV-6234,2026-03-04T16:08:00,False,Seattle,True,1
SESS-001432,ACCT-00120,249.100.183.251,DEV-9009,2026-03-04T21:32:00,False,Dallas,True,1
SESS-001433,ACCT-00196,247.74.130.185,DEV-8396,2026-03-05T01:15:00,False,Miami,True,0
SESS-001434,ACCT-00019,56.200.233.4,DEV-NEW-38628,2026-03-05T05:03:00,False,Unknown,True,8
SESS-001435,ACCT-00101,221.220.53.27,DEV-3626,2026-03-04T21:48:00,False,Seattle,True,1
SESS-001436,ACCT-00187,54.15.7.140,DEV-1703,2026-03-04T13:00:00,False,Seattle,True,1
SESS-001437,ACCT-00064,180.74.85.161,DEV-NEW-43127,2026-03-04T23:20:00,True,Unknown,True,10
SESS-001438,ACCT-00058,205.56.20.228,DEV-8728,2026-03-04T11:50:00,False,Boston,True,0
SESS-001439,ACCT-00022,59.218.180.196,DEV-5761,2026-03-04T21:03:00,False,Boston,True,1
SESS-001440,ACCT-00039,35.3.32.158,DEV-8359,2026-03-04T22:06:00,False,New York,True,1
SESS-001441,ACCT-00036,213.35.223.175,DEV-3624,2026-03-04T14:38:00,False,Atlanta,True,1
SESS-001442,ACCT-00196,102.167.33.41,DEV-6361,2026-03-05T03:28:00,False,Seattle,True,1
SESS-001443,ACCT-00024,5.186.41.9,DEV-9409,2026-03-04T06:39:00,False,Los Angeles,True,1
SESS-001444,ACCT-00177,182.65.65.110,DEV-3833,2026-03-04T14:44:00,False,Houston,True,0
SESS-001445,ACCT-00004,255.231.68.34,DEV-4942,2026-03-04T06:21:00,False,Seattle,True,0
SESS-001446,ACCT-00040,60.1.97.172,DEV-5451,2026-03-05T00:03:00,False,Chicago,True,1
SESS-001447,ACCT-00051,207.104.58.252,DEV-8122,2026-03-04T17:17:00,False,Dallas,True,0
SESS-001448,ACCT-00144,29.212.202.57,DEV-NEW-26248,2026-03-05T02:41:00,False,Shenzhen,True,9
SESS-001449,ACCT-00157,121.156.4.64,DEV-4380,2026-03-05T01:03:00,False,New York,True,1
SESS-001450,ACCT-00096,17.9.199.26,DEV-8141,2026-03-04T14:37:00,False,Denver,True,1
SESS-001451,ACCT-00149,176.147.148.202,DEV-6427,2026-03-04T07:02:00,False,Boston,True,0
SESS-001452,ACCT-00026,25.250.208.77,DEV-3338,2026-03-05T04:23:00,False,Dallas,True,1
SESS-001453,ACCT-00178,151.66.151.25,DEV-2949,2026-03-04T06:07:00,False,Seattle,True,0
SESS-001454,ACCT-00082,157.208.212.26,DEV-4197,2026-03-05T04:19:00,False,Los Angeles,True,1
SESS-001455,ACCT-00042,41.125.83.35,DEV-1786,2026-03-04T18:42:00,False,Seattle,True,0
SESS-001456,ACCT-00117,78.120.179.236,DEV-5440,2026-03-05T03:42:00,False,New York,True,1
SESS-001457,ACCT-00128,241.174.101.153,DEV-6965,2026-03-04T11:57:00,False,New York,True,0
SESS-001458,ACCT-00023,199.81.166.82,DEV-9299,2026-03-04T17:15:00,False,Denver,True,0
SESS-001459,ACCT-00119,142.90.205.11,DEV-4621,2026-03-05T00:32:00,False,Los Angeles,True,1
SESS-001460,ACCT-00071,249.121.10.66,DEV-6877,2026-03-04T06:38:00,False,Boston,True,0
SESS-001461,ACCT-00181,31.221.34.205,DEV-6070,2026-03-04T22:04:00,False,Chicago,True,0
SESS-001462,ACCT-00156,95.168.151.170,DEV-6971,2026-03-04T13:30:00,False,Dallas,True,0
SESS-001463,ACCT-00012,145.208.226.83,DEV-8289,2026-03-04T18:02:00,False,Atlanta,True,0
SESS-001464,ACCT-00028,254.114.9.182,DEV-6004,2026-03-04T21:19:00,False,Seattle,True,1
SESS-001465,ACCT-00106,224.128.166.197,DEV-2705,2026-03-04T21:05:00,False,Los Angeles,True,1
SESS-001466,ACCT-00001,248.237.19.205,DEV-2786,2026-03-04T18:10:00,False,Seattle,True,0
SESS-001467,ACCT-00047,52.194.192.16,DEV-1127,2026-03-04T13:00:00,False,Boston,True,0
SESS-001468,ACCT-00070,192.36.66.172,DEV-9316,2026-03-05T05:14:00,False,Dallas,True,0
SESS-001469,ACCT-00002,72.199.54.190,DEV-2914,2026-03-04T22:55:00,False,Houston,True,1
SESS-001470,ACCT-00148,33.238.53.163,DEV-6379,2026-03-05T02:17:00,False,Denver,True,0
SESS-001471,ACCT-00057,125.180.74.132,DEV-6988,2026-03-05T05:06:00,False,Boston,True,1
SESS-001472,ACCT-00132,198.132.120.249,DEV-8658,2026-03-05T00:38:00,False,Denver,True,0
SESS-001473,ACCT-00014,3.2.240.61,DEV-9133,2026-03-05T01:24:00,False,Dallas,True,1
SESS-001474,ACCT-00158,218.152.141.81,DEV-8578,2026-03-05T02:52:00,False,Miami,True,1
SESS-001475,ACCT-00071,116.206.87.191,DEV-7980,2026-03-04T07:28:00,False,Chicago,True,1
SESS-001476,ACCT-00164,73.118.152.197,DEV-8404,2026-03-04T17:43:00,False,Seattle,True,0
SESS-001477,ACCT-00177,64.174.107.236,DEV-9449,2026-03-04T14:50:00,False,Seattle,True,0
SESS-001478,ACCT-00119,248.219.186.130,DEV-6148,2026-03-05T01:32:00,False,Atlanta,True,0
SESS-001479,ACCT-00173,171.36.193.123,DEV-9622,2026-03-04T20:13:00,False,Miami,True,0
SESS-001480,ACCT-00079,216.107.29.114,DEV-2603,2026-03-04T22:41:00,False,Atlanta,True,1
SESS-001481,ACCT-00100,164.98.161.169,DEV-1418,2026-03-05T05:25:00,False,New York,True,1
SESS-001482,ACCT-00131,150.80.76.49,DEV-4233,2026-03-04T19:14:00,False,Boston,True,1
SESS-001483,ACCT-00073,105.174.66.245,DEV-NEW-82656,2026-03-04T12:27:00,False,Bucharest,True,3
SESS-001484,ACCT-00187,196.70.201.81,DEV-4204,2026-03-04T08:58:00,False,Chicago,True,1
SESS-001485,ACCT-00061,182.169.60.73,DEV-8380,2026-03-05T04:54:00,False,Chicago,True,1
SESS-001486,ACCT-00153,36.65.125.69,DEV-8898,2026-03-04T12:25:00,False,Atlanta,True,0
SESS-001487,ACCT-00075,85.17.124.182,DEV-6848,2026-03-05T02:54:00,False,Seattle,True,1
SESS-001488,ACCT-00089,234.76.18.11,DEV-7735,2026-03-04T07:25:00,False,Los Angeles,True,1
SESS-001489,ACCT-00065,250.158.135.240,DEV-NEW-57245,2026-03-04T20:16:00,True,Unknown,True,10
SESS-001490,ACCT-00101,28.127.47.245,DEV-3416,2026-03-04T11:27:00,False,Atlanta,True,0
SESS-001491,ACCT-00108,189.207.52.232,DEV-3520,2026-03-04T20:56:00,False,Chicago,True,0
SESS-001492,ACCT-00139,182.13.186.99,DEV-5850,2026-03-05T04:23:00,False,Miami,True,1
SESS-001493,ACCT-00143,172.2.131.95,DEV-7057,2026-03-04T14:28:00,False,Seattle,True,1
SESS-001494,ACCT-00149,249.208.108.181,DEV-6453,2026-03-04T10:18:00,False,Denver,True,0
SESS-001495,ACCT-00128,156.159.110.60,DEV-3242,2026-03-05T00:23:00,False,Atlanta,True,1
SESS-001496,ACCT-00050,16.134.210.10,DEV-1478,2026-03-05T02:30:00,False,Boston,True,0
SESS-001497,ACCT-00178,103.193.72.243,DEV-7948,2026-03-04T14:20:00,False,Dallas,True,0
SESS-001498,ACCT-00048,39.31.227.96,DEV-6524,2026-03-04T12:16:00,False,New York,True,1
SESS-001499,ACCT-00027,10.221.236.7,DEV-2099,2026-03-05T02:40:00,False,Seattle,True,0
SESS-001500,ACCT-00045,150.106.129.80,DEV-NEW-90163,2026-03-04T13:04:00,False,Lagos,True,10
