txn_id,account_id,amount,merchant,category,timestamp,channel,location,is_flagged,risk_score,flag_reason
TXN-000721,ACCT-00178,72.57,Starbucks,Food & Drink,2026-03-04T22:16:00,atm,Atlanta,False,0.161,
TXN-000722,ACCT-00076,453.26,Netflix,Digital Services,2026-03-04T22:03:00,web,Los Angeles,False,0.225,
TXN-000723,ACCT-00056,143.19,CVS Pharmacy,Pharmacy,2026-03-04T16:27:00,atm,Houston,False,0.265,
TXN-000724,ACCT-00152,449.63,Netflix,Digital Services,2026-03-04T09:22:00,atm,New York,False,0.333,
TXN-000725,ACCT-00130,25004.93,Luxury Watches Inc,Luxury Goods,2026-03-05T00:54:00,mobile,Atlanta,True,0.77,mfa_change
TXN-000726,ACCT-00193,47596.83,Luxury Watches Inc,Luxury Goods,2026-03-04T18:05:00,web,Seattle,True,0.769,velocity_spike
TXN-000727,ACCT-00005,85.09,Starbucks,Food & Drink,2026-03-05T03:55:00,atm,Dallas,True,0.21,cross_channel
TXN-000728,ACCT-00036,96.55,Home Depot,Home Improvement,2026-03-05T05:37:00,branch,Atlanta,True,0.286,device_mismatch
TXN-000729,ACCT-00177,151.81,Amazon,Online Retail,2026-03-05T02:30:00,branch,Dallas,False,0.101,
TXN-000730,ACCT-00176,37316.52,Online Casino Royal,Gambling,2026-03-05T07:01:00,mobile,Boston,True,0.806,velocity_spike
TXN-000731,ACCT-00029,311.47,CVS Pharmacy,Pharmacy,2026-03-04T13:58:00,branch,Seattle,False,0.32,
TXN-000732,ACCT-00144,73.51,Shell Gas,Gas Station,2026-03-05T02:25:00,branch,Houston,False,0.221,
TXN-000733,ACCT-00193,377.82,Shell Gas,Gas Station,2026-03-04T20:02:00,web,Seattle,False,0.232,
TXN-000734,ACCT-00109,189.54,Walmart,Retail,2026-03-05T01:06:00,atm,Atlanta,False,0.064,
TXN-000735,ACCT-00182,450.23,Uber,Transportation,2026-03-04T20:33:00,atm,Dallas,False,0.426,
TXN-000736,ACCT-00017,48.22,CVS Pharmacy,Pharmacy,2026-03-04T17:50:00,atm,Chicago,False,0.044,
TXN-000737,ACCT-00043,250.68,Best Buy,Electronics,2026-03-05T05:24:00,web,Boston,True,0.193,new_merchant
TXN-000738,ACCT-00139,176.62,CVS Pharmacy,Pharmacy,2026-03-04T17:57:00,atm,New York,False,0.02,
TXN-000739,ACCT-00060,324.11,Uber,Transportation,2026-03-04T19:42:00,atm,Dallas,False,0.356,
TXN-000740,ACCT-00125,421.74,Uber,Transportation,2026-03-04T18:22:00,atm,Atlanta,False,0.405,
TXN-000741,ACCT-00079,117.26,Starbucks,Food & Drink,2026-03-04T09:36:00,branch,Miami,False,0.135,
TXN-000742,ACCT-00043,357.35,Best Buy,Electronics,2026-03-04T13:59:00,branch,Chicago,False,0.315,
TXN-000743,ACCT-00171,122.76,Best Buy,Electronics,2026-03-05T03:36:00,mobile,Seattle,False,0.125,
TXN-000744,ACCT-00048,334.45,Amazon,Online Retail,2026-03-04T20:43:00,branch,Chicago,False,0.439,
TXN-000745,ACCT-00137,205.26,Amazon,Online Retail,2026-03-04T23:38:00,atm,Chicago,False,0.079,
TXN-000746,ACCT-00190,168.98,Uber,Transportation,2026-03-04T17:53:00,branch,Atlanta,False,0.342,
TXN-000747,ACCT-00147,365.63,Netflix,Digital Services,2026-03-05T07:31:00,atm,Seattle,False,0.221,
TXN-000748,ACCT-00011,62.85,Uber,Transportation,2026-03-05T05:04:00,mobile,Denver,False,0.206,
TXN-000749,ACCT-00024,322.45,Netflix,Digital Services,2026-03-04T14:40:00,web,Miami,True,0.247,device_mismatch
TXN-000750,ACCT-00174,488.04,Walmart,Retail,2026-03-05T00:44:00,atm,Houston,False,0.276,
TXN-000751,ACCT-00015,201.79,Target,Retail,2026-03-04T21:10:00,atm,Seattle,False,0.135,
TXN-000752,ACCT-00090,437.78,CVS Pharmacy,Pharmacy,2026-03-04T23:09:00,mobile,Houston,False,0.193,
TXN-000753,ACCT-00114,365.66,Home Depot,Home Improvement,2026-03-05T04:02:00,atm,Chicago,False,0.073,
TXN-000754,ACCT-00078,493.39,Uber,Transportation,2026-03-04T20:49:00,mobile,Dallas,False,0.19,
TXN-000755,ACCT-00070,233.75,Uber,Transportation,2026-03-04T14:20:00,web,Houston,False,0.137,
TXN-000756,ACCT-00126,42060.09,Crypto Exchange XYZ,Cryptocurrency,2026-03-05T03:05:00,branch,Atlanta,True,0.915,geo_anomaly
TXN-000757,ACCT-00007,135.03,Best Buy,Electronics,2026-03-05T06:19:00,atm,Los Angeles,False,0.137,
TXN-000758,ACCT-00046,19.08,Shell Gas,Gas Station,2026-03-04T10:16:00,branch,Atlanta,False,0.169,
TXN-000759,ACCT-00124,315.86,Starbucks,Food & Drink,2026-03-04T20:44:00,atm,Los Angeles,False,0.263,
TXN-000760,ACCT-00067,77.34,Amazon,Online Retail,2026-03-04T20:11:00,atm,Chicago,False,0.13,
TXN-000761,ACCT-00108,29.11,Target,Retail,2026-03-05T05:48:00,branch,Boston,False,0.236,
TXN-000762,ACCT-00197,301.39,Walmart,Retail,2026-03-04T19:00:00,web,Boston,False,0.374,
TXN-000763,ACCT-00176,344.29,Starbucks,Food & Drink,2026-03-05T02:14:00,branch,Los Angeles,False,0.372,
TXN-000764,ACCT-00004,189.64,Starbucks,Food & Drink,2026-03-04T19:36:00,atm,Denver,False,0.082,
TXN-000765,ACCT-00056,416.63,Shell Gas,Gas Station,2026-03-04T23:43:00,mobile,Denver,False,0.061,
TXN-000766,ACCT-00034,177.36,CVS Pharmacy,Pharmacy,2026-03-04T23:05:00,branch,Chicago,False,0.273,
TXN-000767,ACCT-00196,356.4,Best Buy,Electronics,2026-03-04T15:35:00,mobile,Los Angeles,False,0.315,
TXN-000768,ACCT-00177,108.87,Best Buy,Electronics,2026-03-05T07:34:00,mobile,Denver,False,0.059,
TXN-000769,ACCT-00005,26.05,Home Depot,Home Improvement,2026-03-05T06:31:00,mobile,New York,False,0.036,
TXN-000770,ACCT-00031,37.79,Amazon,Online Retail,2026-03-04T12:13:00,mobile,Los Angeles,False,0.1,
TXN-000771,ACCT-00052,19.48,Target,Retail,2026-03-05T03:47:00,web,Miami,False,0.081,
TXN-000772,ACCT-00129,124.7,Netflix,Digital Services,2026-03-05T03:44:00,mobile,Los Angeles,False,0.243,
TXN-000773,ACCT-00184,90.03,Starbucks,Food & Drink,2026-03-04T15:18:00,mobile,Los Angeles,False,0.385,
TXN-000774,ACCT-00122,96.64,Netflix,Digital Services,2026-03-04T20:06:00,mobile,Chicago,False,0.197,
TXN-000775,ACCT-00132,381.9,Walmart,Retail,2026-03-04T23:54:00,branch,Los Angeles,False,0.07,
TXN-000776,ACCT-00196,280.78,Starbucks,Food & Drink,2026-03-04T19:11:00,mobile,Los Angeles,False,0.179,
TXN-000777,ACCT-00117,345.09,Starbucks,Food & Drink,2026-03-05T02:54:00,atm,Houston,False,0.443,
TXN-000778,ACCT-00110,447.9,Walmart,Retail,2026-03-04T14:07:00,atm,Seattle,True,0.307,new_merchant
TXN-000779,ACCT-00027,330.98,Uber,Transportation,2026-03-04T12:53:00,mobile,Los Angeles,False,0.316,
TXN-000780,ACCT-00027,37.03,Best Buy,Electronics,2026-03-04T14:50:00,web,Seattle,False,0.446,
TXN-000781,ACCT-00032,363.97,Home Depot,Home Improvement,2026-03-05T04:15:00,branch,Dallas,False,0.357,
TXN-000782,ACCT-00165,240.53,Target,Retail,2026-03-05T01:27:00,atm,Atlanta,False,0.348,
TXN-000783,ACCT-00028,251.15,CVS Pharmacy,Pharmacy,2026-03-04T11:23:00,web,New York,False,0.375,
TXN-000784,ACCT-00128,194.4,Best Buy,Electronics,2026-03-04T18:20:00,branch,Chicago,False,0.052,
TXN-000785,ACCT-00020,384.95,Uber,Transportation,2026-03-04T18:01:00,atm,Houston,False,0.226,
TXN-000786,ACCT-00067,275.58,Uber,Transportation,2026-03-04T12:03:00,mobile,Denver,False,0.148,
TXN-000787,ACCT-00097,21.27,Amazon,Online Retail,2026-03-05T00:46:00,branch,Chicago,False,0.147,
TXN-000788,ACCT-00100,286.58,Walmart,Retail,2026-03-05T07:23:00,atm,Boston,False,0.217,
TXN-000789,ACCT-00144,32.59,Uber,Transportation,2026-03-05T04:10:00,branch,Atlanta,False,0.281,
TXN-000790,ACCT-00091,163.64,Starbucks,Food & Drink,2026-03-04T09:32:00,mobile,Dallas,False,0.171,
TXN-000791,ACCT-00190,193.38,Target,Retail,2026-03-04T20:11:00,atm,Seattle,False,0.035,
TXN-000792,ACCT-00063,298.3,Starbucks,Food & Drink,2026-03-04T11:54:00,mobile,Miami,False,0.019,
TXN-000793,ACCT-00084,29266.37,Luxury Watches Inc,Luxury Goods,2026-03-04T08:41:00,atm,Miami,True,0.902,mfa_change
TXN-000794,ACCT-00006,287.33,Home Depot,Home Improvement,2026-03-04T11:20:00,branch,Dallas,False,0.054,
TXN-000795,ACCT-00173,253.87,CVS Pharmacy,Pharmacy,2026-03-05T04:59:00,branch,Chicago,False,0.437,
TXN-000796,ACCT-00052,420.99,Walmart,Retail,2026-03-04T17:03:00,web,Miami,True,0.448,device_mismatch
TXN-000797,ACCT-00058,360.26,Walmart,Retail,2026-03-04T19:29:00,mobile,Dallas,False,0.259,
TXN-000798,ACCT-00136,176.92,Shell Gas,Gas Station,2026-03-05T01:13:00,mobile,Miami,False,0.2,
TXN-000799,ACCT-00139,204.14,Home Depot,Home Improvement,2026-03-04T14:09:00,atm,Boston,False,0.286,
TXN-000800,ACCT-00133,252.11,Netflix,Digital Services,2026-03-05T05:46:00,atm,Miami,False,0.28,
TXN-000801,ACCT-00197,364.67,Netflix,Digital Services,2026-03-04T14:50:00,mobile,Boston,False,0.075,
TXN-000802,ACCT-00039,422.84,Starbucks,Food & Drink,2026-03-04T10:11:00,atm,Seattle,False,0.382,
TXN-000803,ACCT-00069,131.94,Best Buy,Electronics,2026-03-04T16:08:00,web,Denver,False,0.094,
TXN-000804,ACCT-00063,234.76,Starbucks,Food & Drink,2026-03-05T06:04:00,atm,Denver,False,0.099,
TXN-000805,ACCT-00070,395.89,Starbucks,Food & Drink,2026-03-04T14:00:00,branch,Boston,False,0.029,
TXN-000806,ACCT-00185,32.39,Amazon,Online Retail,2026-03-05T04:32:00,mobile,Seattle,False,0.038,
TXN-000807,ACCT-00105,201.46,Walmart,Retail,2026-03-04T11:49:00,web,Houston,False,0.23,
TXN-000808,ACCT-00031,475.09,Netflix,Digital Services,2026-03-04T11:04:00,branch,Atlanta,False,0.064,
TXN-000809,ACCT-00081,369.93,Netflix,Digital Services,2026-03-04T15:26:00,web,Denver,False,0.087,
TXN-000810,ACCT-00071,432.14,Starbucks,Food & Drink,2026-03-05T02:12:00,mobile,Atlanta,False,0.427,
TXN-000811,ACCT-00082,342.96,CVS Pharmacy,Pharmacy,2026-03-04T20:23:00,branch,Chicago,False,0.172,
TXN-000812,ACCT-00079,42390.7,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T16:38:00,mobile,Houston,True,0.86,amount_threshold
TXN-000813,ACCT-00164,452.06,Target,Retail,2026-03-04T16:04:00,mobile,Boston,False,0.181,
TXN-000814,ACCT-00101,153.94,Starbucks,Food & Drink,2026-03-04T15:10:00,web,Miami,False,0.08,
TXN-000815,ACCT-00113,395.71,Home Depot,Home Improvement,2026-03-05T00:46:00,branch,Los Angeles,False,0.192,
TXN-000816,ACCT-00086,413.08,Walmart,Retail,2026-03-04T10:15:00,branch,Boston,False,0.275,
TXN-000817,ACCT-00141,349.13,CVS Pharmacy,Pharmacy,2026-03-05T05:30:00,mobile,Chicago,False,0.292,
TXN-000818,ACCT-00001,160.29,Starbucks,Food & Drink,2026-03-04T13:23:00,mobile,Los Angeles,False,0.324,
TXN-000819,ACCT-00197,424.25,Best Buy,Electronics,2026-03-04T23:24:00,atm,Seattle,False,0.333,
TXN-000820,ACCT-00067,414.25,Netflix,Digital Services,2026-03-04T10:52:00,branch,Houston,False,0.09,
TXN-000821,ACCT-00097,116.12,Netflix,Digital Services,2026-03-05T06:05:00,mobile,Boston,False,0.111,
TXN-000822,ACCT-00023,134.58,Shell Gas,Gas Station,2026-03-04T21:41:00,web,New York,False,0.274,
TXN-000823,ACCT-00039,10165.9,Online Casino Royal,Gambling,2026-03-05T01:56:00,mobile,New York,True,0.826,device_mismatch
TXN-000824,ACCT-00173,358.21,Shell Gas,Gas Station,2026-03-04T17:49:00,web,Miami,False,0.178,
TXN-000825,ACCT-00111,111.71,Netflix,Digital Services,2026-03-04T22:16:00,branch,Houston,False,0.359,
TXN-000826,ACCT-00008,121.57,Starbucks,Food & Drink,2026-03-04T20:37:00,atm,Houston,False,0.295,
TXN-000827,ACCT-00022,43829.29,Wire Transfer - Switzerland,Wire Transfer,2026-03-04T21:05:00,atm,Houston,True,0.905,new_merchant
TXN-000828,ACCT-00153,280.71,Walmart,Retail,2026-03-04T16:00:00,mobile,Seattle,False,0.166,
TXN-000829,ACCT-00156,356.24,Netflix,Digital Services,2026-03-04T16:39:00,mobile,New York,False,0.178,
TXN-000830,ACCT-00102,484.19,Best Buy,Electronics,2026-03-04T14:07:00,mobile,Dallas,False,0.232,
TXN-000831,ACCT-00087,49.38,Best Buy,Electronics,2026-03-04T16:53:00,atm,Chicago,False,0.029,
TXN-000832,ACCT-00033,375.17,Starbucks,Food & Drink,2026-03-04T16:59:00,atm,Miami,False,0.345,
TXN-000833,ACCT-00068,446.87,Home Depot,Home Improvement,2026-03-04T13:09:00,branch,Atlanta,False,0.416,
TXN-000834,ACCT-00163,98.52,Amazon,Online Retail,2026-03-04T14:15:00,mobile,Houston,True,0.124,new_merchant
TXN-000835,ACCT-00120,25.19,CVS Pharmacy,Pharmacy,2026-03-05T00:33:00,branch,Boston,False,0.059,
TXN-000836,ACCT-00185,178.05,Walmart,Retail,2026-03-04T14:09:00,web,Miami,False,0.34,
TXN-000837,ACCT-00070,110.14,Netflix,Digital Services,2026-03-05T03:28:00,mobile,Boston,False,0.415,
TXN-000838,ACCT-00064,444.25,Walmart,Retail,2026-03-05T07:15:00,mobile,Miami,False,0.064,
TXN-000839,ACCT-00096,419.3,Walmart,Retail,2026-03-04T10:46:00,web,New York,False,0.321,
TXN-000840,ACCT-00123,299.13,Starbucks,Food & Drink,2026-03-04T09:29:00,mobile,Seattle,False,0.428,
TXN-000841,ACCT-00084,69.01,Netflix,Digital Services,2026-03-04T19:01:00,mobile,Miami,False,0.337,
TXN-000842,ACCT-00141,50.81,Home Depot,Home Improvement,2026-03-04T16:11:00,branch,Chicago,False,0.391,
TXN-000843,ACCT-00023,9821.15,ATM Withdrawal - Foreign,ATM,2026-03-05T06:05:00,atm,Miami,True,0.918,new_merchant
TXN-000844,ACCT-00040,401.54,CVS Pharmacy,Pharmacy,2026-03-04T12:28:00,branch,Dallas,False,0.052,
TXN-000845,ACCT-00095,225.49,CVS Pharmacy,Pharmacy,2026-03-04T17:09:00,atm,Atlanta,False,0.196,
TXN-000846,ACCT-00194,308.86,Target,Retail,2026-03-04T11:10:00,atm,Denver,True,0.16,device_mismatch
TXN-000847,ACCT-00174,465.68,Best Buy,Electronics,2026-03-04T23:58:00,mobile,Miami,False,0.409,
TXN-000848,ACCT-00123,343.74,Best Buy,Electronics,2026-03-05T01:51:00,branch,Houston,False,0.26,
TXN-000849,ACCT-00142,26643.9,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T11:13:00,atm,Denver,True,0.835,new_merchant
TXN-000850,ACCT-00146,131.16,Target,Retail,2026-03-04T08:33:00,mobile,Boston,False,0.301,
TXN-000851,ACCT-00046,27.4,Home Depot,Home Improvement,2026-03-04T18:42:00,atm,Miami,False,0.21,
TXN-000852,ACCT-00172,173.96,Starbucks,Food & Drink,2026-03-04T14:19:00,web,Houston,False,0.442,
TXN-000853,ACCT-00067,219.73,Walmart,Retail,2026-03-04T21:28:00,mobile,New York,False,0.086,
TXN-000854,ACCT-00123,435.05,Home Depot,Home Improvement,2026-03-05T05:06:00,atm,Miami,False,0.281,
TXN-000855,ACCT-00177,403.3,Home Depot,Home Improvement,2026-03-04T12:36:00,mobile,Chicago,True,0.059,velocity_spike
TXN-000856,ACCT-00179,108.57,Amazon,Online Retail,2026-03-04T22:52:00,web,Houston,False,0.388,
TXN-000857,ACCT-00138,386.01,Starbucks,Food & Drink,2026-03-04T22:24:00,web,Atlanta,True,0.083,geo_anomaly
TXN-000858,ACCT-00190,238.39,CVS Pharmacy,Pharmacy,2026-03-04T16:16:00,atm,Dallas,False,0.261,
TXN-000859,ACCT-00101,6927.85,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-05T00:55:00,atm,Denver,True,0.914,mfa_change
TXN-000860,ACCT-00188,23.32,Starbucks,Food & Drink,2026-03-05T01:31:00,atm,Atlanta,False,0.279,
TXN-000861,ACCT-00174,119.79,CVS Pharmacy,Pharmacy,2026-03-04T08:38:00,mobile,Boston,False,0.149,
TXN-000862,ACCT-00017,445.12,Home Depot,Home Improvement,2026-03-05T05:15:00,mobile,Atlanta,False,0.163,
TXN-000863,ACCT-00179,147.57,Best Buy,Electronics,2026-03-04T19:44:00,web,Atlanta,False,0.233,
TXN-000864,ACCT-00151,461.26,Target,Retail,2026-03-04T18:00:00,atm,Chicago,False,0.182,
TXN-000865,ACCT-00107,399.01,Target,Retail,2026-03-04T15:04:00,web,Dallas,False,0.34,
TXN-000866,ACCT-00171,103.74,Best Buy,Electronics,2026-03-04T22:11:00,atm,Los Angeles,False,0.227,
TXN-000867,ACCT-00061,499.63,Amazon,Online Retail,2026-03-04T20:11:00,branch,Miami,False,0.087,
TXN-000868,ACCT-00129,18211.27,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T15:44:00,mobile,Dallas,True,0.735,geo_anomaly
TXN-000869,ACCT-00125,393.52,Target,Retail,2026-03-04T17:07:00,mobile,Boston,False,0.385,
TXN-000870,ACCT-00132,354.67,Walmart,Retail,2026-03-04T11:47:00,atm,Atlanta,False,0.354,
TXN-000871,ACCT-00157,412.69,Walmart,Retail,2026-03-04T11:35:00,mobile,Boston,False,0.062,
TXN-000872,ACCT-00053,365.53,Best Buy,Electronics,2026-03-05T01:00:00,atm,Boston,False,0.054,
TXN-000873,ACCT-00166,65.88,Best Buy,Electronics,2026-03-04T22:11:00,web,Atlanta,False,0.013,
TXN-000874,ACCT-00122,89.77,Uber,Transportation,2026-03-04T22:09:00,branch,Seattle,False,0.303,
TXN-000875,ACCT-00039,213.75,Uber,Transportation,2026-03-04T22:38:00,web,Chicago,False,0.19,
TXN-000876,ACCT-00118,398.33,Uber,Transportation,2026-03-04T23:06:00,branch,New York,False,0.014,
TXN-000877,ACCT-00133,172.46,Walmart,Retail,2026-03-04T22:48:00,atm,Chicago,False,0.344,
TXN-000878,ACCT-00170,451.74,Best Buy,Electronics,2026-03-04T18:05:00,mobile,Boston,False,0.4,
TXN-000879,ACCT-00180,362.17,Starbucks,Food & Drink,2026-03-04T08:16:00,branch,Seattle,False,0.406,
TXN-000880,ACCT-00157,225.86,Home Depot,Home Improvement,2026-03-05T05:18:00,web,Boston,False,0.297,
TXN-000881,ACCT-00179,388.82,Home Depot,Home Improvement,2026-03-04T09:15:00,branch,Los Angeles,False,0.182,
TXN-000882,ACCT-00185,262.63,Best Buy,Electronics,2026-03-04T11:10:00,branch,Houston,False,0.147,
TXN-000883,ACCT-00088,16.59,Best Buy,Electronics,2026-03-04T18:22:00,branch,Houston,False,0.444,
TXN-000884,ACCT-00029,133.58,Target,Retail,2026-03-04T09:37:00,branch,Los Angeles,False,0.424,
TXN-000885,ACCT-00115,229.31,Amazon,Online Retail,2026-03-05T03:18:00,web,Dallas,False,0.423,
TXN-000886,ACCT-00171,120.75,Netflix,Digital Services,2026-03-05T06:45:00,branch,Miami,False,0.325,
TXN-000887,ACCT-00173,262.23,Home Depot,Home Improvement,2026-03-04T19:11:00,web,Los Angeles,False,0.095,
TXN-000888,ACCT-00200,77.54,Walmart,Retail,2026-03-04T10:47:00,atm,Denver,False,0.197,
TXN-000889,ACCT-00034,43.65,CVS Pharmacy,Pharmacy,2026-03-05T03:04:00,atm,Dallas,False,0.184,
TXN-000890,ACCT-00068,498.27,Home Depot,Home Improvement,2026-03-04T13:33:00,atm,Denver,False,0.066,
TXN-000891,ACCT-00183,432.32,Uber,Transportation,2026-03-04T23:32:00,mobile,Houston,False,0.338,
TXN-000892,ACCT-00144,302.79,Walmart,Retail,2026-03-04T12:07:00,atm,Los Angeles,False,0.137,
TXN-000893,ACCT-00134,155.94,Target,Retail,2026-03-04T18:02:00,branch,Miami,False,0.358,
TXN-000894,ACCT-00037,29.08,Home Depot,Home Improvement,2026-03-04T15:21:00,branch,Miami,False,0.335,
TXN-000895,ACCT-00001,38.44,Target,Retail,2026-03-05T00:25:00,mobile,Denver,False,0.259,
TXN-000896,ACCT-00087,418.06,CVS Pharmacy,Pharmacy,2026-03-05T01:13:00,web,Chicago,False,0.345,
TXN-000897,ACCT-00171,49.21,Target,Retail,2026-03-04T15:56:00,atm,Denver,False,0.159,
TXN-000898,ACCT-00012,369.28,CVS Pharmacy,Pharmacy,2026-03-04T08:50:00,mobile,Chicago,False,0.36,
TXN-000899,ACCT-00182,323.74,Walmart,Retail,2026-03-05T05:07:00,mobile,Houston,False,0.343,
TXN-000900,ACCT-00146,253.81,CVS Pharmacy,Pharmacy,2026-03-05T06:28:00,mobile,Los Angeles,False,0.089,
TXN-000901,ACCT-00005,126.42,Shell Gas,Gas Station,2026-03-05T02:12:00,atm,Los Angeles,False,0.187,
TXN-000902,ACCT-00012,173.28,Amazon,Online Retail,2026-03-04T08:49:00,web,Denver,False,0.15,
TXN-000903,ACCT-00066,28005.41,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T14:14:00,branch,Chicago,True,0.774,velocity_spike
TXN-000904,ACCT-00040,340.91,Home Depot,Home Improvement,2026-03-04T19:06:00,mobile,Dallas,False,0.324,
TXN-000905,ACCT-00077,75.52,Target,Retail,2026-03-04T20:49:00,branch,Miami,False,0.406,
TXN-000906,ACCT-00014,295.08,Netflix,Digital Services,2026-03-05T01:13:00,atm,Boston,False,0.061,
TXN-000907,ACCT-00016,206.5,Uber,Transportation,2026-03-04T21:54:00,atm,New York,False,0.412,
TXN-000908,ACCT-00005,339.17,Netflix,Digital Services,2026-03-05T06:14:00,web,Boston,False,0.144,
TXN-000909,ACCT-00105,105.71,Uber,Transportation,2026-03-05T02:26:00,web,Seattle,False,0.354,
TXN-000910,ACCT-00138,228.61,Uber,Transportation,2026-03-05T05:11:00,mobile,Atlanta,False,0.438,
TXN-000911,ACCT-00001,15118.54,High-End Electronics Ltd,Electronics,2026-03-04T19:59:00,branch,Denver,True,0.944,geo_anomaly
TXN-000912,ACCT-00150,27.51,Starbucks,Food & Drink,2026-03-04T11:03:00,mobile,Miami,False,0.064,
TXN-000913,ACCT-00036,439.75,Starbucks,Food & Drink,2026-03-05T01:13:00,web,Dallas,False,0.15,
TXN-000914,ACCT-00175,489.92,Starbucks,Food & Drink,2026-03-04T16:23:00,atm,Miami,False,0.152,
TXN-000915,ACCT-00054,167.59,Netflix,Digital Services,2026-03-05T04:46:00,web,New York,False,0.407,
TXN-000916,ACCT-00173,448.16,Uber,Transportation,2026-03-05T02:22:00,atm,Denver,False,0.396,
TXN-000917,ACCT-00167,44843.47,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T20:02:00,atm,Los Angeles,True,0.982,device_mismatch
TXN-000918,ACCT-00154,420.38,Best Buy,Electronics,2026-03-04T23:47:00,mobile,Los Angeles,False,0.095,
TXN-000919,ACCT-00003,380.42,Amazon,Online Retail,2026-03-04T11:04:00,branch,Houston,False,0.285,
TXN-000920,ACCT-00184,483.81,CVS Pharmacy,Pharmacy,2026-03-05T00:49:00,mobile,Miami,False,0.321,
TXN-000921,ACCT-00054,7325.43,Luxury Watches Inc,Luxury Goods,2026-03-05T01:04:00,branch,Dallas,True,0.843,mfa_change
TXN-000922,ACCT-00050,337.73,Netflix,Digital Services,2026-03-05T04:04:00,web,Los Angeles,False,0.039,
TXN-000923,ACCT-00067,441.1,Shell Gas,Gas Station,2026-03-05T07:08:00,branch,Houston,True,0.437,new_merchant
TXN-000924,ACCT-00137,442.14,Uber,Transportation,2026-03-05T05:52:00,mobile,Denver,False,0.296,
TXN-000925,ACCT-00083,140.65,Home Depot,Home Improvement,2026-03-04T20:20:00,atm,Atlanta,False,0.029,
TXN-000926,ACCT-00185,459.6,Starbucks,Food & Drink,2026-03-04T08:10:00,atm,Seattle,False,0.157,
TXN-000927,ACCT-00147,489.16,Shell Gas,Gas Station,2026-03-04T16:31:00,atm,Los Angeles,False,0.155,
TXN-000928,ACCT-00017,18.8,Walmart,Retail,2026-03-05T04:13:00,atm,New York,False,0.421,
TXN-000929,ACCT-00065,122.99,CVS Pharmacy,Pharmacy,2026-03-04T19:23:00,branch,New York,False,0.114,
TXN-000930,ACCT-00019,222.07,Netflix,Digital Services,2026-03-05T03:45:00,mobile,Atlanta,False,0.439,
TXN-000931,ACCT-00009,392.41,Walmart,Retail,2026-03-04T09:52:00,mobile,Atlanta,False,0.286,
TXN-000932,ACCT-00017,28844.39,Wire Transfer - Cayman Islands,Wire Transfer,2026-03-04T21:42:00,branch,Denver,True,0.728,cross_channel
TXN-000933,ACCT-00106,394.8,Netflix,Digital Services,2026-03-04T21:06:00,mobile,Atlanta,False,0.198,
TXN-000934,ACCT-00159,327.21,Target,Retail,2026-03-05T01:39:00,mobile,Atlanta,False,0.095,
TXN-000935,ACCT-00027,30458.55,Wire Transfer - Nigeria,Wire Transfer,2026-03-04T12:18:00,web,Dallas,True,0.885,amount_threshold
TXN-000936,ACCT-00091,225.09,Netflix,Digital Services,2026-03-04T09:30:00,web,Chicago,False,0.147,
